Interes,Tipo,MontoAsegurado,TipoPago,ModoPago,Fiador,Fiador2,OtroSeguro,Record,Edad,EstadoCivil,Fraude
18,Nacional,764470,A,Tarjeta,Si,No,No,R0,42,Soltero,No
18,Nacional,566591,A,Tarjeta,Si,No,No,R0,35,Soltero,No
18,Nacional,707197,A,Tarjeta,Si,No,No,R0,38,Union,No
13,Nacional,613561,A,Tarjeta,Si,No,No,R0,37,Soltero,No
18,Nacional,310530,A,Tarjeta,No,No,No,R0,46,NoAplica,No
18,Nacional,709924,A,Tarjeta,Si,No,Si,R2,38,Soltero,No
18,Nacional,552955,A,Tarjeta,No,No,No,R0,43,Soltero,No
18,Nacional,537803,A,Tarjeta,Si,No,No,R0,48,Soltero,No
18,Nacional,507500,A,Tarjeta,No,No,No,R0,35,Soltero,No
18,Nacional,325682,A,Tarjeta,Si,No,No,R0,37,Soltero,No
18,Nacional,603864,A,Tarjeta,No,No,No,R0,33,Soltero,No
18,Nacional,477197,A,Tarjeta,Si,No,No,R0,33,Soltero,No
18,Nacional,546894,A,Tarjeta,No,No,No,R0,36,Soltero,No
13,Nacional,699621,A,Tarjeta,No,No,No,R0,47,Soltero,No
18,Nacional,1271136,A,Tarjeta,Si,No,No,R0,36,Soltero,No
13,Nacional,930227,A,Tarjeta,Si,Si,No,R0,34,Soltero,No
15,Nacional,613561,A,Tarjeta,Si,No,No,R0,44,Soltero,No
18,Nacional,631742,A,Tarjeta,Si,No,Si,R1,50,Soltero,No
18,Nacional,770833,A,Tarjeta,No,No,No,R0,41,Soltero,No
18,Nacional,310530,A,Tarjeta,Si,Si,No,R0,37,Soltero,No
18,Nacional,643864,A,Tarjeta,Si,No,No,R0,37,Soltero,No
18,Nacional,808409,A,Tarjeta,Si,Si,No,R0,38,Soltero,No
18,Nacional,643864,A,Tarjeta,Si,No,No,R0,37,Soltero,No
18,Nacional,916591,A,Tarjeta,No,No,No,R0,46,Soltero,No
17,Nacional,734773,A,Tarjeta,No,No,No,R0,43,Soltero,No
18,Nacional,569318,A,Tarjeta,Si,No,Si,R1,34,Soltero,No
18,Nacional,678106,A,Tarjeta,No,No,No,R0,36,Soltero,No
18,Nacional,477197,A,Tarjeta,Si,No,No,R0,40,Soltero,No
13,Nacional,916591,A,Tarjeta,No,No,No,R0,42,Soltero,No
18,Nacional,492348,A,Tarjeta,Si,Si,No,R0,35,Soltero,No
18,Nacional,1068106,A,Tarjeta,Si,No,No,R0,47,Divorciado,No
18,Nacional,613561,A,Tarjeta,No,No,No,R0,42,Soltero,No
18,Nacional,462045,A,Tarjeta,Si,No,No,R0,35,Soltero,No
18,Nacional,310530,A,Tarjeta,No,No,No,R0,42,Soltero,No
18,Nacional,946894,A,Tarjeta,No,No,No,R0,44,Soltero,No
18,Nacional,1824773,A,Tarjeta,Si,No,No,R0,35,Soltero,No
13,Nacional,765076,A,Tarjeta,Si,Si,No,R0,35,Soltero,No
18,Nacional,636591,A,Tarjeta,No,No,No,R0,37,Union,No
18,Nacional,462045,A,Tarjeta,Si,Si,No,R0,41,Soltero,No
18,Nacional,1320530,A,Tarjeta,No,No,Si,R2,34,Soltero,No
18,Nacional,613561,A,Tarjeta,No,No,Si,R1,35,Soltero,No
18,Nacional,958106,A,Tarjeta,Si,No,No,R0,39,Soltero,No
18,Nacional,750833,A,Tarjeta,Si,No,No,R0,36,Soltero,No
18,Nacional,424167,A,Tarjeta,Si,No,No,R0,36,Soltero,No
13,Nacional,310530,A,Tarjeta,Si,No,No,R0,37,Soltero,No
13,Nacional,552955,A,Tarjeta,Si,Si,No,R0,36,Soltero,No
18,Nacional,159015,A,Tarjeta,Si,No,No,R0,32,Soltero,No
18,Nacional,310530,A,Tarjeta,Si,No,No,R0,42,Soltero,No
18,Nacional,643864,A,Tarjeta,Si,No,No,R0,45,Soltero,No
18,Nacional,2142045,A,Tarjeta,Si,No,No,R0,43,Soltero,No
18,Nacional,662652,A,Tarjeta,No,No,Si,R2,36,Soltero,No
13,Nacional,355985,A,Tarjeta,Si,No,No,R0,33,Soltero,No
18,Nacional,608712,A,Tarjeta,No,No,No,R0,36,Soltero,No
18,Nacional,711136,A,Tarjeta,No,No,No,R0,33,Soltero,No
18,Nacional,1426894,A,Tarjeta,Si,No,No,R0,37,Soltero,No
18,Nacional,1219621,A,Tarjeta,Si,Si,No,R0,39,Soltero,No
18,Nacional,462045,A,Tarjeta,Si,Si,No,R0,35,Soltero,No
18,Nacional,340833,A,Tarjeta,No,No,No,R0,33,Soltero,No
15,Nacional,690227,A,Tarjeta,No,No,No,R0,36,Soltero,No
18,Nacional,2382530,A,Tarjeta,Si,No,Si,R2,36,Soltero,No
13,Nacional,310530,A,Tarjeta,Si,No,No,R0,34,Soltero,No
18,Nacional,1243258,A,Tarjeta,No,No,Si,R1,46,Soltero,No
18,Nacional,789318,A,Tarjeta,Si,Si,No,R0,45,Soltero,No
18,Nacional,1219621,A,Tarjeta,Si,No,No,R0,39,Soltero,No
13,Nacional,592652,A,Tarjeta,No,No,No,R0,35,Soltero,No
18,Nacional,310530,A,Tarjeta,No,No,No,R0,36,Soltero,No
18,Nacional,654470,A,Tarjeta,Si,No,No,R0,39,Soltero,No
18,Nacional,643864,A,Tarjeta,No,No,No,R0,35,Soltero,No
18,Nacional,583258,A,Tarjeta,No,No,No,R0,38,Soltero,No
13,Nacional,734773,A,Tarjeta,No,No,No,R0,32,Soltero,No
18,Nacional,310530,A,Tarjeta,No,No,No,R0,37,Soltero,No
18,Nacional,652955,A,Tarjeta,Si,No,Si,R1,33,Soltero,No
18,Nacional,609015,A,Tarjeta,No,No,No,R0,39,Divorciado,No
18,Nacional,920530,A,Tarjeta,Si,Si,No,R0,37,Soltero,No
18,Nacional,639621,A,Tarjeta,Si,No,No,R0,42,Soltero,No
18,Nacional,613561,A,Tarjeta,Si,Si,No,R0,43,Soltero,No
18,Nacional,1371136,A,Tarjeta,Si,No,No,R0,41,Soltero,No
13,Nacional,547500,A,Tarjeta,Si,No,Si,R2,36,Soltero,No
18,Nacional,1522652,A,Tarjeta,Si,Si,Si,R1,37,Soltero,No
18,Nacional,386288,A,Tarjeta,Si,No,No,R0,44,Soltero,No
18,Nacional,595379,A,Tarjeta,Si,No,No,R0,34,Soltero,No
18,Nacional,532348,A,Tarjeta,Si,No,No,R0,34,Soltero,No
18,Nacional,340833,A,Tarjeta,Si,No,No,R0,34,Soltero,No
18,Nacional,643864,A,Tarjeta,Si,No,No,R0,44,Soltero,No
18,Nacional,1282652,A,Tarjeta,Si,No,No,R0,42,Soltero,No
18,Nacional,526591,A,Tarjeta,No,No,No,R0,36,Soltero,No
18,Nacional,524773,A,Tarjeta,No,No,No,R0,35,Soltero,No
18,Nacional,2117500,A,Tarjeta,Si,No,No,R0,40,Union,No
18,Nacional,319621,A,Tarjeta,No,No,No,R0,41,Soltero,No
18,Nacional,765076,A,Tarjeta,No,No,No,R0,36,Soltero,No
18,Nacional,319924,A,Tarjeta,No,No,No,R0,32,Soltero,No
18,Nacional,289318,A,Tarjeta,Si,No,No,R0,45,Divorciado,No
18,Nacional,544470,A,Tarjeta,No,No,No,R0,36,Soltero,No
18,Nacional,976591,A,Tarjeta,Si,No,No,R0,36,Soltero,No
18,Nacional,1613561,A,Tarjeta,Si,No,No,R0,44,Soltero,No
18,Nacional,1143864,A,Tarjeta,Si,No,No,R0,36,Soltero,No
18,Nacional,960530,A,Tarjeta,Si,Si,No,R0,40,Soltero,No
13,Nacional,1771439,A,Tarjeta,No,No,No,R0,43,Divorciado,No
15,Nacional,1522652,A,Tarjeta,Si,No,No,R0,40,Soltero,No
18,Nacional,613561,A,Tarjeta,No,No,No,R0,34,Soltero,No
18,Nacional,814773,A,Tarjeta,Si,No,No,R0,36,Soltero,No
18,Nacional,674167,A,Tarjeta,Si,No,No,R0,39,Soltero,No
18,Nacional,340833,A,Tarjeta,No,No,No,R0,33,Soltero,No
18,Nacional,613561,A,Tarjeta,Si,Si,No,R0,41,Soltero,No
18,Nacional,1063864,A,Tarjeta,No,No,No,R0,36,Soltero,No
18,Nacional,552955,A,Tarjeta,No,No,No,R0,51,Soltero,No
18,Nacional,3222045,A,Tarjeta,Si,No,No,R0,43,Soltero,No
18,Nacional,462045,A,Tarjeta,No,No,No,R0,40,Soltero,No
18,Nacional,937803,A,Tarjeta,Si,No,No,R0,38,Soltero,No
13,Nacional,752348,A,Tarjeta,Si,No,No,R0,34,Soltero,No
13,Nacional,765076,A,Tarjeta,No,No,No,R0,34,Soltero,No
18,Nacional,581136,A,Tarjeta,No,No,No,R0,47,Soltero,No
18,Nacional,477197,A,Tarjeta,Si,No,No,R0,44,Soltero,No
18,Nacional,1704167,A,Tarjeta,Si,No,No,R0,40,Soltero,No
18,Nacional,1346288,A,Tarjeta,Si,Si,No,R0,33,Soltero,No
15,Nacional,1750227,A,Tarjeta,Si,No,No,R0,45,Soltero,No
18,Nacional,620227,A,Tarjeta,Si,No,No,R0,41,Soltero,No
18,Nacional,226288,A,Tarjeta,Si,Si,No,R0,37,Soltero,No
13,Nacional,613561,A,Tarjeta,Si,Si,No,R0,32,Soltero,No
13,Nacional,1886288,A,Tarjeta,Si,Si,No,R0,36,Soltero,No
18,Nacional,462045,A,Tarjeta,Si,No,No,R0,35,Soltero,No
18,Nacional,431742,A,Tarjeta,Si,No,No,R0,37,Soltero,No
18,Nacional,916591,A,Tarjeta,Si,No,No,R0,42,Soltero,No
15,Nacional,1270833,A,Tarjeta,Si,No,No,R0,37,Soltero,No
18,Nacional,310530,A,Tarjeta,Si,Si,Si,R1,35,Union,No
18,Nacional,1068106,A,Tarjeta,Si,No,No,R0,39,Soltero,No
18,Nacional,622348,A,Tarjeta,No,No,No,R0,34,Soltero,No
18,Nacional,477197,A,Tarjeta,Si,No,No,R0,38,Soltero,No
18,Nacional,462045,A,Tarjeta,No,No,No,R0,44,Soltero,No
13,Nacional,674167,A,Tarjeta,No,No,Si,R1,37,Soltero,No
18,Nacional,340833,A,Tarjeta,Si,No,No,R0,38,Soltero,No
18,Nacional,663561,A,Tarjeta,Si,No,No,R0,34,Soltero,No
18,Nacional,916591,A,Tarjeta,Si,Si,No,R0,35,Soltero,No
18,Nacional,992955,A,Tarjeta,Si,No,No,R0,40,Union,No
13,Nacional,462045,A,Tarjeta,No,No,No,R0,36,Soltero,No
18,Nacional,373864,A,Tarjeta,No,No,No,R0,38,Soltero,No
18,Nacional,1578106,A,Tarjeta,Si,No,No,R0,42,Soltero,No
13,Nacional,315076,A,Tarjeta,No,No,No,R0,34,Soltero,No
18,Nacional,526591,A,Tarjeta,No,No,No,R0,38,Soltero,No
13,Nacional,1125379,A,Tarjeta,No,No,No,R0,40,Divorciado,No
18,Nacional,531742,A,Tarjeta,No,No,No,R0,34,Soltero,No
13,Nacional,613561,A,Tarjeta,Si,No,No,R0,36,Soltero,No
18,Nacional,674167,A,Tarjeta,No,No,No,R0,41,Soltero,No
18,Nacional,459924,A,Tarjeta,No,No,No,R0,45,Soltero,No
13,Nacional,1040833,A,Tarjeta,No,No,No,R0,36,Soltero,No
18,Nacional,371136,A,Tarjeta,No,No,No,R0,35,Soltero,No
18,Nacional,1075682,A,Tarjeta,Si,No,No,R0,39,Soltero,No
13,Nacional,561439,A,Tarjeta,No,No,Si,R2,35,Soltero,No
13,Nacional,165076,A,Tarjeta,Si,No,No,R0,41,Soltero,No
18,Nacional,310530,A,Tarjeta,Si,No,No,R0,41,Union,No
18,Nacional,1861742,A,Tarjeta,No,No,No,R0,41,Soltero,No
18,Nacional,401439,A,Tarjeta,No,No,No,R0,37,Soltero,No
18,Nacional,613561,A,Tarjeta,Si,No,No,R0,37,Soltero,No
18,Nacional,765076,A,Tarjeta,Si,Si,No,R0,36,Soltero,No
18,Nacional,797197,A,Tarjeta,Si,Si,No,R0,38,Soltero,No
18,Nacional,876894,A,Tarjeta,No,No,No,R0,40,Divorciado,No
18,Nacional,665682,A,Tarjeta,No,No,No,R0,47,Soltero,No
18,Nacional,438712,A,Tarjeta,No,No,No,R0,35,Soltero,No
18,Nacional,310530,A,Tarjeta,No,No,No,R0,34,Soltero,No
13,Nacional,602045,A,Tarjeta,No,No,No,R0,35,Soltero,No
13,Nacional,684773,A,Tarjeta,No,No,No,R0,35,Soltero,No
13,Nacional,2583258,A,Tarjeta,Si,No,No,R0,49,Soltero,No
18,Nacional,2437197,A,Tarjeta,Si,Si,No,R0,21,NoAplica,No
13,Nacional,889318,A,Tarjeta,No,No,No,R0,38,Soltero,No
18,Nacional,371136,A,Tarjeta,Si,No,No,R0,37,Soltero,No
13,Nacional,730833,A,Tarjeta,No,No,No,R0,41,Soltero,No
13,Nacional,809621,A,Tarjeta,Si,No,No,R0,34,Union,No
18,Nacional,371136,A,Tarjeta,No,No,No,R0,34,Soltero,No
18,Nacional,1522652,A,Tarjeta,Si,Si,No,R0,47,Divorciado,No
18,Nacional,189318,A,Tarjeta,No,No,No,R0,32,Soltero,No
13,Nacional,1440833,A,Tarjeta,Si,No,No,R0,47,Soltero,No
13,Nacional,310530,A,Tarjeta,No,No,No,R0,34,Soltero,No
10,Nacional,492652,A,Tarjeta,No,No,No,R0,33,Soltero,No
18,Nacional,548106,A,Tarjeta,No,No,No,R0,35,Soltero,No
13,Nacional,1068106,A,Tarjeta,Si,No,No,R0,21,NoAplica,No
13,Nacional,165076,A,Tarjeta,Si,No,No,R0,41,Soltero,No
13,Nacional,597197,A,Tarjeta,Si,No,No,R0,39,Soltero,No
13,Nacional,401439,A,Tarjeta,No,No,No,R0,33,Soltero,No
18,Nacional,752652,A,Tarjeta,No,No,No,R0,37,Soltero,No
13,Nacional,1007500,A,Tarjeta,Si,No,No,R0,37,Soltero,No
13,Nacional,613561,A,Tarjeta,No,No,Si,R2,33,Soltero,No
13,Nacional,1098409,A,Tarjeta,Si,No,No,R0,32,Soltero,No
13,Nacional,310530,A,Tarjeta,Si,No,No,R0,34,Soltero,No
13,Nacional,389318,A,Tarjeta,Si,No,No,R0,34,Soltero,No
18,Nacional,916591,A,Tarjeta,Si,No,No,R0,37,Soltero,No
18,Nacional,462045,A,Tarjeta,No,No,No,R0,39,Soltero,No
18,Nacional,310530,A,Tarjeta,Si,No,No,R0,43,Soltero,No
18,Nacional,977197,A,Tarjeta,Si,No,No,R0,36,Soltero,No
18,Nacional,803561,A,Tarjeta,Si,No,No,R0,33,Soltero,No
18,Nacional,3643864,A,Tarjeta,Si,Si,No,R0,42,Soltero,No
18,Nacional,340833,A,Tarjeta,Si,No,No,R0,39,Soltero,No
18,Nacional,1257500,A,Tarjeta,No,No,Si,R2,34,Soltero,No
18,Nacional,290227,A,Tarjeta,No,No,No,R0,39,Soltero,No
15,Nacional,652045,A,Tarjeta,Si,No,No,R0,42,Soltero,No
18,Nacional,613561,A,Tarjeta,Si,Si,No,R0,39,Union,No
18,Nacional,462045,A,Tarjeta,Si,No,Si,R1,39,Soltero,No
18,Nacional,600227,A,Tarjeta,No,No,No,R0,39,Soltero,No
13,Nacional,628712,A,Tarjeta,Si,No,No,R0,34,Soltero,No
18,Nacional,583258,A,Tarjeta,No,No,No,R0,41,Soltero,No
18,Nacional,812045,A,Tarjeta,Si,No,Si,R2,38,Soltero,No
13,Nacional,596894,A,Tarjeta,No,No,No,R0,39,Divorciado,No
18,Nacional,1068712,A,Tarjeta,Si,No,No,R0,38,Soltero,No
18,Nacional,2250530,A,Tarjeta,Si,Si,No,R0,47,Soltero,No
18,Nacional,2350530,A,Tarjeta,Si,No,No,R0,38,Union,No
18,Nacional,322652,A,Tarjeta,No,No,No,R0,40,Soltero,No
18,Nacional,613561,A,Tarjeta,No,No,No,R0,32,Soltero,No
18,Nacional,351439,A,Tarjeta,Si,No,Si,R2,37,Soltero,No
13,Nacional,1072348,A,Tarjeta,Si,Si,No,R0,36,Soltero,No
13,Nacional,462045,A,Tarjeta,No,No,No,R0,34,Soltero,No
13,Nacional,545985,A,Tarjeta,No,No,No,R0,34,Soltero,No
13,Nacional,1219621,A,Tarjeta,Si,No,Si,R1,39,Soltero,No
18,Nacional,617500,A,Tarjeta,Si,Si,No,R0,38,Soltero,No
18,Nacional,596288,A,Tarjeta,No,No,No,R0,35,Soltero,No
18,Nacional,476288,A,Tarjeta,No,No,No,R0,43,Soltero,No
13,Nacional,345985,A,Tarjeta,No,No,No,R0,34,Soltero,No
18,Nacional,161136,A,Tarjeta,No,No,No,R0,42,Soltero,No
18,Nacional,735076,A,Tarjeta,No,No,Si,R7,36,Soltero,No
13,Nacional,2390227,A,Tarjeta,Si,No,No,R0,40,Soltero,No
18,Nacional,2128712,A,Tarjeta,Si,No,No,R0,43,Soltero,No
12,Nacional,916591,A,Tarjeta,No,No,Si,R1,33,Soltero,No
17,Nacional,946894,A,Tarjeta,No,No,No,R0,35,Soltero,No
12,Nacional,898409,A,Tarjeta,Si,Si,No,R0,50,Soltero,No
12,Nacional,371136,A,Tarjeta,No,No,No,R0,40,Soltero,No
17,Nacional,613561,A,Tarjeta,No,No,No,R0,43,Soltero,No
12,Nacional,765076,A,Tarjeta,Si,No,No,R0,34,Soltero,No
12,Nacional,916591,A,Tarjeta,Si,No,No,R0,35,Soltero,No
12,Nacional,1128712,A,Tarjeta,No,No,No,R0,34,Soltero,No
12,Nacional,916591,A,Tarjeta,Si,No,Si,R2,33,Soltero,No
12,Nacional,977197,A,Tarjeta,No,No,No,R0,35,Soltero,No
12,Nacional,765076,A,Tarjeta,No,No,No,R0,32,Soltero,No
12,Nacional,931742,A,Tarjeta,No,No,No,R0,36,Soltero,No
17,Nacional,462045,A,Tarjeta,Si,No,No,R0,39,Soltero,No
17,Nacional,685076,A,Tarjeta,Si,No,No,R0,39,Union,No
17,Nacional,613561,A,Tarjeta,No,No,No,R0,41,Soltero,No
12,Nacional,1068106,A,Tarjeta,Si,Si,No,R0,38,Soltero,No
12,Nacional,916591,A,Tarjeta,Si,No,No,R0,37,Soltero,No
18,Nacional,2734773,A,Tarjeta,Si,Si,No,R0,40,Soltero,No
17,Nacional,734773,A,Tarjeta,Si,No,No,R0,32,Soltero,No
12,Nacional,674167,A,Tarjeta,Si,No,Si,R6,33,Soltero,No
12,Nacional,916591,A,Tarjeta,Si,Si,No,R0,33,Soltero,No
12,Nacional,1619924,A,Tarjeta,No,No,No,R0,41,Soltero,No
12,Nacional,1386288,A,Tarjeta,Si,No,No,R0,37,Soltero,No
12,Nacional,1371136,A,Tarjeta,Si,No,No,R0,33,Soltero,No
12,Nacional,1219621,A,Tarjeta,Si,Si,Si,R5,35,Soltero,No
12,Nacional,219621,A,Tarjeta,No,No,Si,R2,38,Soltero,No
17,Nacional,1068106,A,Tarjeta,No,No,No,R0,33,Soltero,No
12,Nacional,1765076,A,Tarjeta,Si,No,No,R0,36,Union,No
12,Nacional,1513561,A,Tarjeta,Si,No,No,R0,36,Soltero,No
12,Nacional,1674167,A,Tarjeta,Si,No,No,R0,41,Soltero,No
17,Nacional,689318,A,Tarjeta,Si,No,Si,R2,34,Soltero,No
17,Nacional,684773,A,Tarjeta,No,No,No,R0,36,Soltero,No
17,Nacional,310530,A,Tarjeta,No,No,No,R0,34,Soltero,No
12,Nacional,1825682,A,Tarjeta,Si,No,No,R0,43,Soltero,No
12,Nacional,1068106,A,Tarjeta,Si,Si,No,R0,35,Soltero,No
12,Nacional,462045,A,Tarjeta,Si,No,No,R0,34,Soltero,No
12,Nacional,310530,A,Tarjeta,No,No,No,R0,40,Soltero,No
12,Nacional,566894,A,Tarjeta,No,No,No,R0,34,Soltero,No
12,Nacional,552955,A,Tarjeta,Si,Si,No,R0,34,Soltero,No
12,Nacional,1270120,A,Tarjeta,Si,Si,No,R0,36,Soltero,No
12,Nacional,916591,A,Tarjeta,No,No,No,R0,37,Soltero,No
18,Nacional,632652,A,Tarjeta,No,No,No,R0,38,Soltero,No
17,Nacional,916591,A,Tarjeta,Si,No,No,R0,42,Soltero,No
12,Nacional,552955,A,Tarjeta,No,No,Si,R2,33,Soltero,No
17,Nacional,765076,A,Tarjeta,Si,Si,Si,R2,32,Soltero,No
12,Nacional,462045,A,Tarjeta,No,No,No,R0,36,Soltero,No
17,Nacional,765076,A,Tarjeta,Si,Si,No,R0,35,Soltero,No
12,Nacional,537803,A,Tarjeta,Si,No,No,R0,32,Soltero,No
12,Nacional,886288,A,Tarjeta,No,No,No,R0,38,Soltero,No
12,Nacional,2346894,A,Tarjeta,Si,No,No,R0,37,Soltero,No
17,Nacional,1249924,A,Tarjeta,Si,Si,Si,R1,35,Soltero,No
18,Nacional,1197197,A,Tarjeta,No,No,No,R0,40,Divorciado,No
17,Nacional,401439,A,Tarjeta,No,No,No,R0,39,Soltero,No
12,Nacional,674167,A,Tarjeta,No,No,Si,R1,41,Divorciado,No
12,Nacional,310530,A,Tarjeta,No,No,No,R0,33,Soltero,No
12,Nacional,310530,A,Tarjeta,No,No,Si,R1,35,Soltero,No
12,Nacional,916591,A,Tarjeta,Si,No,No,R0,47,Divorciado,No
12,Nacional,204470,A,Tarjeta,Si,No,No,R0,35,Soltero,No
17,Nacional,1019621,A,Tarjeta,Si,Si,Si,R3,40,Soltero,No
12,Nacional,1522652,A,Tarjeta,No,No,No,R0,35,Soltero,No
18,Nacional,2431742,A,Tarjeta,Si,Si,Si,R2,41,Soltero,No
17,Nacional,462045,A,Tarjeta,No,No,Si,R2,35,Soltero,No
17,Nacional,462045,A,Tarjeta,No,No,No,R0,36,Soltero,No
12,Nacional,340833,A,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,1825682,A,Tarjeta,Si,No,No,R0,35,Soltero,No
12,Nacional,1977197,A,Tarjeta,Si,Si,No,R0,40,Soltero,No
17,Nacional,916591,A,Tarjeta,Si,No,Si,R1,37,Soltero,No
12,Nacional,916591,A,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,552955,A,Tarjeta,No,No,No,R0,33,Soltero,No
12,Nacional,434773,A,Tarjeta,No,No,No,R0,32,Soltero,No
12,Nacional,916591,A,Tarjeta,No,No,No,R0,34,Soltero,No
12,Nacional,704470,A,Tarjeta,No,No,Si,R2,33,Soltero,No
12,Nacional,916591,A,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,643864,A,Tarjeta,No,No,No,R0,34,Soltero,No
12,Nacional,840833,A,Tarjeta,Si,No,No,R0,35,Soltero,No
12,Nacional,462045,A,Tarjeta,Si,No,No,R0,32,Soltero,No
12,Nacional,1825682,A,Tarjeta,Si,No,No,R0,41,Soltero,No
17,Nacional,462045,A,Tarjeta,No,No,No,R0,36,Soltero,No
17,Nacional,613561,A,Tarjeta,Si,Si,No,R0,37,Soltero,No
12,Nacional,595682,A,Tarjeta,Si,No,Si,R2,34,Soltero,No
12,Nacional,613561,A,Tarjeta,No,No,No,R0,33,Soltero,No
17,Nacional,1219621,A,Tarjeta,Si,No,No,R0,37,Soltero,No
12,Nacional,607803,A,Tarjeta,No,No,Si,R1,34,Union,No
12,Nacional,507500,A,Tarjeta,Si,No,Si,R2,42,Soltero,No
12,Nacional,310530,A,Tarjeta,No,No,No,R0,43,Soltero,No
12,Nacional,1916591,A,Tarjeta,Si,Si,No,R0,36,Soltero,No
17,Nacional,462045,A,Tarjeta,No,No,No,R0,41,Soltero,No
17,Nacional,765076,A,Tarjeta,Si,No,No,R0,38,Soltero,No
12,Nacional,825682,A,Tarjeta,No,No,No,R0,34,Soltero,No
18,Nacional,462045,A,Tarjeta,No,No,No,R0,36,Soltero,No
12,Nacional,886288,A,Tarjeta,Si,No,No,R0,33,Soltero,No
12,Nacional,462045,A,Tarjeta,Si,No,No,R0,36,Soltero,No
12,Nacional,1522652,A,Tarjeta,Si,Si,No,R0,36,Divorciado,No
18,Nacional,613561,A,Tarjeta,Si,Si,No,R0,36,Soltero,No
12,Nacional,1202907,A,Tarjeta,Si,Si,No,R0,35,Soltero,No
17,Nacional,1128712,A,Tarjeta,Si,No,No,R0,36,Soltero,No
12,Nacional,462045,A,Tarjeta,Si,No,No,R0,39,Soltero,No
18,Nacional,704470,A,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,613561,A,Tarjeta,No,No,No,R0,43,Soltero,No
12,Nacional,243864,A,Tarjeta,No,No,No,R0,37,Soltero,No
12,Nacional,583258,A,Tarjeta,Si,No,No,R0,34,Soltero,No
18,Nacional,1931136,A,Tarjeta,Si,Si,No,R0,53,Soltero,No
17,Nacional,613561,A,Tarjeta,No,No,No,R0,45,Soltero,No
17,Nacional,613561,A,Tarjeta,No,No,No,R0,39,Soltero,No
12,Nacional,674167,A,Tarjeta,No,No,Si,R2,33,Soltero,No
12,Nacional,462045,A,Tarjeta,No,No,No,R0,34,Soltero,No
12,Nacional,492348,A,Tarjeta,Si,No,No,R0,36,Soltero,No
12,Nacional,613561,A,Tarjeta,Si,No,No,R0,38,Soltero,No
12,Nacional,2431742,A,Tarjeta,No,No,No,R0,37,Soltero,No
17,Nacional,2280227,A,Tarjeta,Si,No,No,R0,41,Soltero,No
12,Nacional,1068106,A,Tarjeta,No,No,Si,R2,36,Soltero,No
17,Nacional,462045,A,Tarjeta,No,No,No,R0,42,Divorciado,No
12,Nacional,1219621,A,Tarjeta,Si,No,No,R0,37,Soltero,No
12,Nacional,795379,A,Tarjeta,No,No,No,R0,33,Soltero,No
12,Nacional,623258,A,Tarjeta,Si,No,Si,R2,34,Soltero,No
12,Nacional,727666,A,Tarjeta,No,No,No,R0,38,Soltero,No
12,Nacional,462045,A,Tarjeta,Si,No,No,R0,40,Divorciado,No
17,Nacional,462045,A,Tarjeta,No,No,Si,R2,31,Soltero,No
12,Nacional,416591,A,Tarjeta,Si,Si,No,R0,37,Soltero,No
12,Nacional,537803,A,Tarjeta,Si,No,No,R0,34,Soltero,No
17,Nacional,1825682,A,Tarjeta,Si,Si,No,R0,39,Soltero,No
17,Nacional,1219621,A,Tarjeta,Si,Si,No,R0,37,Soltero,No
17,Nacional,643864,A,Tarjeta,Si,No,No,R0,32,Soltero,No
17,Nacional,462045,A,Tarjeta,No,No,No,R0,33,Soltero,No
17,Nacional,613561,A,Tarjeta,No,No,Si,R1,39,Soltero,No
17,Nacional,1068106,A,Tarjeta,Si,Si,No,R0,37,Soltero,No
17,Nacional,916591,A,Tarjeta,No,No,No,R0,35,Soltero,No
17,Nacional,321136,A,Tarjeta,No,No,No,R0,42,Soltero,No
17,Nacional,916591,A,Tarjeta,No,No,No,R0,32,Soltero,No
17,Nacional,310530,A,Tarjeta,No,No,No,R0,38,Soltero,No
17,Nacional,613561,A,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,926894,A,Tarjeta,Si,No,No,R0,36,Soltero,No
12,Nacional,734773,A,Tarjeta,Si,No,No,R0,41,Soltero,No
17,Nacional,462045,A,Tarjeta,No,No,Si,R1,33,Soltero,No
17,Nacional,916591,A,Tarjeta,No,No,Si,R2,32,Soltero,No
17,Nacional,977197,A,Tarjeta,Si,No,No,R0,33,Soltero,No
12,Nacional,674167,A,Tarjeta,No,No,Si,R2,33,Soltero,No
17,Nacional,946894,A,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,310530,A,Tarjeta,No,No,Si,R5,32,Soltero,No
12,Nacional,613561,A,Tarjeta,No,No,Si,R2,34,Soltero,No
12,Nacional,159015,A,Tarjeta,No,No,No,R0,33,Union,No
17,Nacional,512045,A,Tarjeta,No,No,Si,R2,35,Soltero,No
17,Nacional,2351439,A,Tarjeta,Si,Si,No,R0,37,Soltero,No
17,Nacional,674167,A,Tarjeta,No,No,Si,R1,35,Soltero,No
12,Nacional,310530,A,Tarjeta,No,No,Si,R2,33,Divorciado,No
17,Nacional,1219621,A,Tarjeta,Si,No,No,R0,35,Soltero,No
17,Nacional,1977197,A,Tarjeta,Si,Si,Si,R2,39,Soltero,No
